"PROFILO DEI LAUREATI"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"86,7"
"Non li hanno utilizzati nonostante fossero presenti";"10,0"
"Non li hanno utilizzati in quanto non presenti";"3,3"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"15,4"
"Inadeguati";"84,6"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"16,7"
"Per più della metà degli esami";"63,3"
"Per meno della metà degli esami";"16,7"
"Mai o quasi mai";"3,3"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"73,3"
"Sì, ma ad un altro corso dell'Ateneo";"6,7"
"Sì, allo stesso corso ma in un altro Ateneo";"6,7"
"Sì, ma ad un altro corso e in un altro Ateneo";"10,0"
"Non si iscriverebbero più all'università";"3,3"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza "almeno buona" (%)";" "
"Inglese scritto";"83,3"
"Inglese parlato";"76,7"
"Francese scritto";"6,7"
"Francese parlato";"6,7"
"Spagnolo scritto";"3,3"
"Spagnolo parlato";"3,3"
"Tedesco scritto";"3,3"
"Tedesco parlato";"3,3"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"93,3"
"Word processor";"86,7"
"Fogli elettronici";"76,7"
"Strumenti di presentazione";"63,3"
"Sistemi operativi";"93,3"
"Multimedia";"26,7"
"Linguaggi di programmazione";"93,3"
"Data base";"70,0"
"Realizzazione siti web";"63,3"
"Reti di trasmissione dati";"70,0"
"Disegno e progettazione assistita";"3,3"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"56,7"
"Altra laurea di primo livello";"-"
"Laurea magistrale biennale";"36,7"
"Dottorato di ricerca";"-"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"-"
"Scuola di specializzazione post-laurea";"-"
"Master universitario";"6,7"
"Altro tipo di master o corso di perfezionamento";"10,0"
"Tirocinio, praticantato";"-"
"Attività sostenuta da borsa o assegno di studio";"-"
"Altre attività di qualificazione professionale";"-"
"Non intendono proseguire";"40,0"
"10. PROSPETTIVE DI LAVORO"
"";""
"Sono interessati a lavorare nelle seguenti aree aziendali: decisamente sì (%)";" "
"Acquisti";"-"
"Amministrazione, contabilità";"-"
"Assistenza tecnica";"3,3"
"Commerciale, vendite";"6,7"
"Controllo di gestione";"3,3"
"Finanza";"6,7"
"Legale";"3,3"
"Logistica, distribuzione";"3,3"
"Marketing, comunicazione, pubbliche relazioni";"6,7"
"Organizzazione, pianificazione";"6,7"
"Produzione";"-"
"Ricerca e sviluppo";"36,7"
"Risorse umane, selezione, formazione";"3,3"
"Segreteria, affari generali";"-"
"Sistemi informativi, EDP";"20,0"
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"80,0"
"Possibilità di carriera";"70,0"
"Possibilità di guadagno";"60,0"
"Stabilità/sicurezza del posto di lavoro";"70,0"
"Rispondenza a interessi culturali";"36,7"
"Coerenza con gli studi";"76,7"
"Utilità sociale del lavoro";"20,0"
"Prestigio ricevuto dal lavoro";"20,0"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"16,7"
"Indipendenza o autonomia";"46,7"
"Flessibilità dell’orario di lavoro";"26,7"
"Rapporti con i colleghi sul luogo di lavoro";"53,3"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"36,7"
"Tempo libero";"33,3"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"83,3"
"Part-time";"36,7"
"Telelavoro";"10,0"
"CONTRATTO";" "
"Tempo indeterminato";"86,7"
"A tempo determinato";"33,3"
"Collaborazione (compreso lavoro a progetto)";"20,0"
"Inserimento (ex formazione e lavoro)";"6,7"
"Stage";"3,3"
"Apprendistato";"6,7"
"Lavoro interinale";"-"
"Autonomo/in conto proprio";"23,3"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"66,7"
"Italia settentrionale";"40,0"
"Italia centrale";"13,3"
"Italia meridionale";"16,7"
"Stato europeo";"60,0"
"Stato extraeuropeo";"43,3"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"36,7"
"Sì, anche frequenti (senza cambi di residenza)";"36,7"
"Sì, ma solo in numero limitato";"23,3"
"Non disponibili a trasferte";"3,3"
