"PROFILO DEI LAUREATI"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"54,4"
"Più sì che no";"38,0"
"Più no che sì";"5,1"
"Decisamente no";"2,5"
"Hanno utilizzato le aule (%)";"98,7"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"14,1"
"Spesso adeguate";"65,4"
"Raramente adeguate";"19,2"
"Mai adeguate";"1,3"
"Hanno utilizzato le postazioni informatiche (%)";"97,5"
"Non le hanno utilizzate nonostante fossero presenti";"1,3"
"Non le hanno utilizzate in quanto non presenti";"1,3"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"37,7"
"In numero inadeguato";"62,3"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%)";"64,6"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)";" "
"Decisamente positiva";"27,5"
"Abbastanza positiva";"58,8"
"Abbastanza negativa";"3,9"
"Decisamente negativa";"9,8"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)";"92,4"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"16,4"
"Spesso adeguate";"61,6"
"Raramente adeguate";"20,5"
"Mai adeguate";"1,4"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"84,8"
"Non li hanno utilizzati nonostante fossero presenti";"10,1"
"Non li hanno utilizzati in quanto non presenti";"5,1"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"49,3"
"Inadeguati";"50,7"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"27,8"
"Per più della metà degli esami";"55,7"
"Per meno della metà degli esami";"13,9"
"Mai o quasi mai";"2,5"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"30,4"
"Più sì che no";"48,1"
"Più no che sì";"12,7"
"Decisamente no";"8,9"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"84,8"
"Sì, ma ad un altro corso dell'Ateneo";"2,5"
"Sì, allo stesso corso ma in un altro Ateneo";"8,9"
"Sì, ma ad un altro corso e in un altro Ateneo";"2,5"
"Non si iscriverebbero più all'università";"1,3"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"69,6"
"Inglese parlato";"63,3"
"Francese scritto";"1,3"
"Francese parlato";"1,3"
"Spagnolo scritto";"3,8"
"Spagnolo parlato";"5,1"
"Tedesco scritto";"-"
"Tedesco parlato";"-"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"94,9"
"Word processor";"70,9"
"Fogli elettronici";"57,0"
"Strumenti di presentazione";"54,4"
"Sistemi operativi";"87,3"
"Linguaggi di programmazione";"94,9"
"Data base";"73,4"
"Realizzazione siti web";"69,6"
"Reti di trasmissione dati";"62,0"
"Disegno e progettazione assistita";"2,5"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"63,3"
"Altra laurea di primo livello";"-"
"Laurea magistrale biennale";"57,0"
"Laurea magistrale a ciclo unico";"-"
"Dottorato di ricerca";"-"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"-"
"Scuola di specializzazione post-laurea";"-"
"Master universitario";"-"
"Altro tipo di master o corso di perfezionamento";"2,5"
"Tirocinio, praticantato";"-"
"Attività sostenuta da borsa o assegno di studio";"-"
"Altre attività di qualificazione professionale";"3,8"
"Non intendono proseguire";"36,7"
"Motivo principale dell'iscrizione ad un corso di laurea magistrale biennale (per 100 che intendono iscriversi ad una laurea magistrale biennale) ";" "
"Per completare/arricchire la formazione";"93,3"
"Si tratta di una scelta "quasi obbligata" per poter accedere al mondo del lavoro";"4,4"
"Ateneo a cui intendono iscriversi (per 100 che intendono iscriversi ad una laurea magistrale biennale) ";" "
"Stesso Ateneo della laurea di primo livello";"95,6"
"Altro Ateneo del Nord";"4,4"
"Altro Ateneo del Centro";"-"
"Altro Ateneo del Sud-Isole";"-"
"Ateneo estero";"-"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"75,9"
"Possibilità di carriera";"65,8"
"Possibilità di guadagno";"67,1"
"Stabilità/sicurezza del posto di lavoro";"46,8"
"Rispondenza a interessi culturali";"27,8"
"Coerenza con gli studi";"54,4"
"Utilità sociale del lavoro";"17,7"
"Prestigio ricevuto dal lavoro";"21,5"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"26,6"
"Indipendenza o autonomia";"48,1"
"Flessibilità dell’orario di lavoro";"32,9"
"Rapporti con i colleghi sul luogo di lavoro";"50,6"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"35,4"
"Tempo libero";"38,0"
"Opportunità di contatti con l'estero";"30,4"
"Possibilità di utilizzare al meglio le competenze acquisite";"55,7"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"26,6"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"60,8"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"84,8"
"Part-time";"22,8"
"Telelavoro";"59,5"
"CONTRATTO";" "
"A tutele crescenti ";"84,8"
"A tempo determinato";"19,0"
"Stage";"7,6"
"Apprendistato";"11,4"
"Somministrazione di lavoro (ex interinale)";"6,3"
"Autonomo/in conto proprio";"25,3"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"74,7"
"Provincia degli studi";"87,3"
"Regione degli studi";"48,1"
"Italia settentrionale";"49,4"
"Italia centrale";"6,3"
"Italia meridionale";"2,5"
"Stato europeo";"34,2"
"Stato extraeuropeo";"22,8"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"24,1"
"Sì, anche frequenti (senza cambi di residenza)";"40,5"
"Sì, ma solo in numero limitato";"30,4"
"Non disponibili a trasferte";"3,8"
