"PROFILO DEI LAUREATI"
"Hanno utilizzato le postazioni informatiche (%)";"72,3"
"Non le hanno utilizzate nonostante fossero presenti";"20,9"
"Non le hanno utilizzate in quanto non presenti";"6,4"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"56,4"
"In numero inadeguato";"43,6"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%)";"84,3"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)";" "
"Decisamente positiva";"46,7"
"Abbastanza positiva";"49,9"
"Abbastanza negativa";"2,7"
"Decisamente negativa";"0,7"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)";"79,3"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"28,4"
"Spesso adeguate";"47,5"
"Raramente adeguate";"21,2"
"Mai adeguate";"2,9"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"74,7"
"Non li hanno utilizzati nonostante fossero presenti";"19,5"
"Non li hanno utilizzati in quanto non presenti";"5,3"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"67,2"
"Inadeguati";"32,8"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"39,6"
"Per più della metà degli esami";"48,6"
"Per meno della metà degli esami";"10,2"
"Mai o quasi mai";"1,1"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"48,9"
"Più sì che no";"42,7"
"Più no che sì";"7,3"
"Decisamente no";"0,7"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"79,3"
"Sì, ma ad un altro corso dell'Ateneo";"8,3"
"Sì, allo stesso corso ma in un altro Ateneo";"6,1"
"Sì, ma ad un altro corso e in un altro Ateneo";"3,9"
"Non si iscriverebbero più all'università";"2,2"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"40,5"
"Inglese parlato";"37,9"
"Francese scritto";"5,0"
"Francese parlato";"5,0"
"Spagnolo scritto";"6,6"
"Spagnolo parlato";"7,1"
"Tedesco scritto";"2,3"
"Tedesco parlato";"2,2"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"84,7"
"Word processor";"66,9"
"Fogli elettronici";"47,9"
"Strumenti di presentazione";"60,8"
"Sistemi operativi";"61,9"
"Linguaggi di programmazione";"11,0"
"Data base";"11,3"
"Realizzazione siti web";"9,9"
"Reti di trasmissione dati";"11,4"
"Disegno e progettazione assistita";"7,2"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"54,5"
"Laurea di primo livello";"1,6"
"Laurea magistrale biennale";"26,2"
"Laurea magistrale a ciclo unico";"3,0"
"Dottorato di ricerca";"1,9"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,3"
"Scuola di specializzazione post-laurea";"5,0"
"Master universitario";"7,7"
"Altro tipo di master o corso di perfezionamento";"4,0"
"Tirocinio, praticantato";"0,3"
"Attività sostenuta da borsa o assegno di studio";"0,0"
"Altre attività di qualificazione professionale";"4,2"
"Non intendono proseguire";"44,6"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"79,3"
"Possibilità di carriera";"53,5"
"Possibilità di guadagno";"57,4"
"Stabilità/sicurezza del posto di lavoro";"77,1"
"Rispondenza a interessi culturali";"53,2"
"Coerenza con gli studi";"70,5"
"Utilità sociale del lavoro";"66,9"
"Prestigio ricevuto dal lavoro";"34,6"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"53,6"
"Indipendenza o autonomia";"69,0"
"Flessibilità dell’orario di lavoro";"40,7"
"Rapporti con i colleghi sul luogo di lavoro";"65,9"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"49,3"
"Tempo libero";"41,6"
"Opportunità di contatti con l'estero";"22,0"
"Possibilità di utilizzare al meglio le competenze acquisite";"73,8"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"77,0"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"38,3"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"81,7"
"Part-time";"47,6"
"Telelavoro";"24,0"
"CONTRATTO";" "
"A tutele crescenti ";"87,6"
"A tempo determinato";"37,6"
"Stage";"8,3"
"Apprendistato";"9,9"
"Somministrazione di lavoro (ex interinale)";"7,0"
"Autonomo/in conto proprio";"19,5"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"77,6"
"Provincia degli studi";"66,3"
"Regione degli studi";"59,9"
"Italia settentrionale";"40,1"
"Italia centrale";"30,1"
"Italia meridionale";"25,7"
"Stato europeo";"25,4"
"Stato extraeuropeo";"12,8"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"32,9"
"Sì, anche frequenti (senza cambi di residenza)";"19,8"
"Sì, ma solo in numero limitato";"32,7"
"Non disponibili a trasferte";"12,9"
