"PROFILO DEI LAUREATI"
"Regolarità negli studi (%) ";" "
"In corso";"52,0"
"1° anno fuori corso";"25,9"
"2° anno fuori corso";"9,4"
"3° anno fuori corso";"4,6"
"4° anno fuori corso";"2,5"
"5° anno fuori corso e oltre";"5,6"
"Durata degli studi (medie, in anni) ";"4,0"
"Ritardo alla laurea (medie, in anni) ";"1,4"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,53"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%)";" "
"Più del 50% della durata degli studi";"71,5"
"Meno del 50%";"28,1"
"Hanno frequentato regolarmente (%)";" "
"Più del 75% degli insegnamenti previsti";"65,0"
"Tra il 50% e il 75%";"19,9"
"Tra il 25% e il 50%";"7,5"
"Meno del 25%";"7,4"
"Hanno usufruito del servizio di borse di studio (%)";"25,3"
"Hanno svolto periodi di studio all'estero nel corso degli studi universitari (%)";"9,9"
"Con Erasmus o altro programma dell'Unione Europea";"7,3"
"Altra esperienza riconosciuta dal corso di studio";"1,7"
"Iniziativa personale";"0,9"
"Non hanno compiuto studi all'estero";"89,9"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"85,7"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"28,9"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea (%)";"34,1"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"8,2"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"17,6"
"Attività di lavoro successivamente riconosciute dal corso";"7,8"
"Nessuna esperienza di tirocinio o lavoro riconosciuto";"65,6"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"5,6"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%) ";"66,6"
"Lavoratori-studenti";"7,1"
"Altre esperienze di lavoro con continuità a tempo pieno";"2,8"
"Lavoro a tempo parziale";"20,9"
"Lavoro occasionale, saltuario, stagionale";"35,7"
"Nessuna esperienza di lavoro";"33,3"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"20,4"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";" "
"Decisamente sì";"50,8"
"Più sì che no";"41,5"
"Più no che sì";"6,4"
"Decisamente no";"1,0"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";" "
"Decisamente sì";"35,5"
"Più sì che no";"56,4"
"Più no che sì";"7,0"
"Decisamente no";"0,8"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"49,9"
"Più sì che no";"39,8"
"Più no che sì";"8,0"
"Decisamente no";"1,9"
"Hanno utilizzato le aule (%)";"98,0"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"24,8"
"Spesso adeguate";"49,9"
"Raramente adeguate";"22,9"
"Mai adeguate";"2,4"
"Hanno utilizzato le postazioni informatiche (%)";"57,8"
"Non le hanno utilizzate nonostante fossero presenti";"33,2"
"Non le hanno utilizzate in quanto non presenti";"8,7"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"53,8"
"In numero inadeguato";"46,2"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%)";"94,8"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)";" "
"Decisamente positiva";"46,0"
"Abbastanza positiva";"47,7"
"Abbastanza negativa";"4,8"
"Decisamente negativa";"1,5"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)";"61,6"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"27,2"
"Spesso adeguate";"46,9"
"Raramente adeguate";"21,8"
"Mai adeguate";"4,2"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"74,6"
"Non li hanno utilizzati nonostante fossero presenti";"18,1"
"Non li hanno utilizzati in quanto non presenti";"7,0"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"62,1"
"Inadeguati";"37,9"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"43,1"
"Per più della metà degli esami";"43,1"
"Per meno della metà degli esami";"11,0"
"Mai o quasi mai";"2,4"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"49,5"
"Più sì che no";"39,7"
"Più no che sì";"8,8"
"Decisamente no";"1,5"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"78,0"
"Sì, ma ad un altro corso dell'Ateneo";"7,1"
"Sì, allo stesso corso ma in un altro Ateneo";"7,6"
"Sì, ma ad un altro corso e in un altro Ateneo";"4,7"
"Non si iscriverebbero più all'università";"2,3"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"54,5"
"Inglese parlato";"50,5"
"Francese scritto";"9,6"
"Francese parlato";"8,9"
"Spagnolo scritto";"7,5"
"Spagnolo parlato";"7,6"
"Tedesco scritto";"2,5"
"Tedesco parlato";"2,3"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"84,3"
"Word processor";"66,6"
"Fogli elettronici";"41,8"
"Strumenti di presentazione";"53,4"
"Sistemi operativi";"59,4"
"Linguaggi di programmazione";"7,7"
"Data base";"9,8"
"Realizzazione siti web";"8,9"
"Reti di trasmissione dati";"8,1"
"Disegno e progettazione assistita";"6,6"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"73,6"
"Laurea di primo livello";"1,2"
"Laurea magistrale biennale";"48,9"
"Laurea magistrale a ciclo unico";"0,4"
"Dottorato di ricerca";"10,5"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,5"
"Scuola di specializzazione post-laurea";"1,7"
"Master universitario";"5,8"
"Altro tipo di master o corso di perfezionamento";"2,0"
"Tirocinio, praticantato";"0,4"
"Attività sostenuta da borsa o assegno di studio";"0,2"
"Altre attività di qualificazione professionale";"1,9"
"Non intendono proseguire";"25,7"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"67,4"
"Possibilità di carriera";"47,1"
"Possibilità di guadagno";"46,0"
"Stabilità/sicurezza del posto di lavoro";"63,6"
"Rispondenza a interessi culturali";"66,7"
"Coerenza con gli studi";"54,8"
"Utilità sociale del lavoro";"53,7"
"Prestigio ricevuto dal lavoro";"28,2"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"39,9"
"Indipendenza o autonomia";"61,4"
"Flessibilità dell’orario di lavoro";"29,2"
"Rapporti con i colleghi sul luogo di lavoro";"44,5"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"37,3"
"Tempo libero";"38,4"
"Opportunità di contatti con l'estero";"31,4"
"Possibilità di utilizzare al meglio le competenze acquisite";"60,1"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"68,2"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"37,2"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"78,7"
"Part-time";"46,0"
"Telelavoro";"33,7"
"CONTRATTO";" "
"A tutele crescenti ";"81,4"
"A tempo determinato";"36,3"
"Stage";"16,2"
"Apprendistato";"16,1"
"Somministrazione di lavoro (ex interinale)";"11,2"
"Autonomo/in conto proprio";"23,4"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"68,3"
"Provincia degli studi";"71,9"
"Regione degli studi";"62,3"
"Italia settentrionale";"50,5"
"Italia centrale";"40,2"
"Italia meridionale";"30,8"
"Stato europeo";"39,8"
"Stato extraeuropeo";"25,7"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"48,3"
"Sì, anche frequenti (senza cambi di residenza)";"24,5"
"Sì, ma solo in numero limitato";"21,1"
"Non disponibili a trasferte";"4,4"
