"PROFILO DEI LAUREATI"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso)";"16,2"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea (%)";"76,0"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"15,2"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"56,7"
"Attività di lavoro successivamente riconosciute dal corso";"2,7"
"Nessuna esperienza di tirocinio o lavoro riconosciuto";"23,6"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"6,0"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%) ";"55,1"
"Lavoratori-studenti";"6,0"
"Altre esperienze di lavoro con continuità a tempo pieno";"2,4"
"Lavoro a tempo parziale";"14,8"
"Lavoro occasionale, saltuario, stagionale";"31,9"
"Nessuna esperienza di lavoro";"44,8"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"23,7"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";" "
"Decisamente sì";"40,1"
"Più sì che no";"48,2"
"Più no che sì";"9,9"
"Decisamente no";"1,6"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";" "
"Decisamente sì";"25,0"
"Più sì che no";"59,6"
"Più no che sì";"13,4"
"Decisamente no";"1,5"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"52,3"
"Più sì che no";"39,6"
"Più no che sì";"6,4"
"Decisamente no";"1,2"
"Hanno utilizzato le aule (%)";"99,1"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"26,7"
"Spesso adeguate";"46,2"
"Raramente adeguate";"23,2"
"Mai adeguate";"4,0"
"Hanno utilizzato le postazioni informatiche (%)";"61,9"
"Non le hanno utilizzate nonostante fossero presenti";"20,4"
"Non le hanno utilizzate in quanto non presenti";"17,3"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"51,3"
"In numero inadeguato";"48,7"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%)";"80,2"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)";" "
"Decisamente positiva";"37,1"
"Abbastanza positiva";"51,8"
"Abbastanza negativa";"7,4"
"Decisamente negativa";"3,6"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)";"90,4"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"24,8"
"Spesso adeguate";"44,1"
"Raramente adeguate";"25,7"
"Mai adeguate";"5,5"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)";"72,2"
"Non li hanno utilizzati nonostante fossero presenti";"16,1"
"Non li hanno utilizzati in quanto non presenti";"11,2"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"59,6"
"Inadeguati";"40,4"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"29,8"
"Per più della metà degli esami";"48,2"
"Per meno della metà degli esami";"17,5"
"Mai o quasi mai";"4,2"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"38,0"
"Più sì che no";"40,7"
"Più no che sì";"17,0"
"Decisamente no";"4,0"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"68,7"
"Sì, ma ad un altro corso dell'Ateneo";"6,4"
"Sì, allo stesso corso ma in un altro Ateneo";"19,1"
"Sì, ma ad un altro corso e in un altro Ateneo";"3,7"
"Non si iscriverebbero più all'università";"1,9"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"43,6"
"Inglese parlato";"39,6"
"Francese scritto";"5,6"
"Francese parlato";"5,6"
"Spagnolo scritto";"6,8"
"Spagnolo parlato";"7,1"
"Tedesco scritto";"1,7"
"Tedesco parlato";"1,7"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"85,8"
"Word processor";"67,0"
"Fogli elettronici";"53,6"
"Strumenti di presentazione";"62,6"
"Sistemi operativi";"65,9"
"Linguaggi di programmazione";"9,3"
"Data base";"12,8"
"Realizzazione siti web";"8,4"
"Reti di trasmissione dati";"10,8"
"Disegno e progettazione assistita";"7,0"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"72,1"
"Laurea di primo livello";"1,5"
"Laurea magistrale biennale";"12,7"
"Laurea magistrale a ciclo unico";"1,0"
"Dottorato di ricerca";"2,4"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,1"
"Scuola di specializzazione post-laurea";"26,5"
"Master universitario";"20,1"
"Altro tipo di master o corso di perfezionamento";"4,3"
"Tirocinio, praticantato";"0,7"
"Attività sostenuta da borsa o assegno di studio";"0,4"
"Altre attività di qualificazione professionale";"2,1"
"Non intendono proseguire";"27,0"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"85,1"
"Possibilità di carriera";"66,7"
"Possibilità di guadagno";"67,1"
"Stabilità/sicurezza del posto di lavoro";"77,5"
"Rispondenza a interessi culturali";"50,2"
"Coerenza con gli studi";"76,5"
"Utilità sociale del lavoro";"66,2"
"Prestigio ricevuto dal lavoro";"44,9"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"58,8"
"Indipendenza o autonomia";"68,7"
"Flessibilità dell’orario di lavoro";"41,4"
"Rapporti con i colleghi sul luogo di lavoro";"64,7"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"52,3"
"Tempo libero";"46,0"
"Opportunità di contatti con l'estero";"37,7"
"Possibilità di utilizzare al meglio le competenze acquisite";"76,0"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"72,1"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"52,6"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"86,3"
"Part-time";"37,5"
"Telelavoro";"22,2"
"CONTRATTO";" "
"A tutele crescenti ";"87,0"
"A tempo determinato";"34,5"
"Stage";"10,4"
"Apprendistato";"10,5"
"Somministrazione di lavoro (ex interinale)";"10,4"
"Autonomo/in conto proprio";"33,7"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"72,9"
"Provincia degli studi";"70,2"
"Regione degli studi";"65,0"
"Italia settentrionale";"55,1"
"Italia centrale";"40,0"
"Italia meridionale";"28,3"
"Stato europeo";"39,1"
"Stato extraeuropeo";"24,3"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"47,5"
"Sì, anche frequenti (senza cambi di residenza)";"22,1"
"Sì, ma solo in numero limitato";"23,7"
"Non disponibili a trasferte";"4,6"
