"PROFILO DEI LAUREATI"
"Stabilità/sicurezza del posto di lavoro";"72,1"
"Rispondenza a interessi culturali";"40,2"
"Coerenza con gli studi";"57,7"
"Utilità sociale del lavoro";"41,2"
"Prestigio ricevuto dal lavoro";"36,2"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"51,3"
"Indipendenza o autonomia";"60,5"
"Flessibilità dell’orario di lavoro";"34,5"
"Rapporti con i colleghi sul luogo di lavoro";"57,2"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"44,8"
"Tempo libero";"37,3"
"Opportunità di contatti con l'estero";"40,2"
"Possibilità di utilizzare al meglio le competenze acquisite";"66,3"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"50,7"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"61,2"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"85,1"
"Part-time";"36,8"
"Telelavoro";"28,9"
"CONTRATTO";" "
"A tutele crescenti ";"83,4"
"A tempo determinato";"35,2"
"Stage";"16,0"
"Apprendistato";"17,4"
"Somministrazione di lavoro (ex interinale)";"12,0"
"Autonomo/in conto proprio";"37,3"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"71,2"
"Provincia degli studi";"64,3"
"Regione degli studi";"64,6"
"Italia settentrionale";"53,2"
"Italia centrale";"38,4"
"Italia meridionale";"30,5"
"Stato europeo";"42,1"
"Stato extraeuropeo";"30,8"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"47,3"
"Sì, anche frequenti (senza cambi di residenza)";"30,9"
"Sì, ma solo in numero limitato";"17,6"
"Non disponibili a trasferte";"2,3"
