"PROFILO DEI LAUREATI"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,0"
"Scuola di specializzazione post-laurea";"0,6"
"Master universitario";"8,2"
"Altro tipo di master o corso di perfezionamento";"2,2"
"Tirocinio, praticantato";"1,7"
"Attività sostenuta da borsa o assegno di studio";"0,1"
"Altre attività di qualificazione professionale";"1,1"
"Non intendono proseguire";"39,0"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"79,6"
"Possibilità di carriera";"79,2"
"Possibilità di guadagno";"68,3"
"Stabilità/sicurezza del posto di lavoro";"67,7"
"Rispondenza a interessi culturali";"31,9"
"Coerenza con gli studi";"41,5"
"Utilità sociale del lavoro";"31,7"
"Prestigio ricevuto dal lavoro";"40,1"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"53,4"
"Indipendenza o autonomia";"54,7"
"Flessibilità dell’orario di lavoro";"33,9"
"Rapporti con i colleghi sul luogo di lavoro";"54,6"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"40,4"
"Tempo libero";"33,9"
"Opportunità di contatti con l'estero";"43,1"
"Possibilità di utilizzare al meglio le competenze acquisite";"53,2"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"42,0"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"64,6"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"87,7"
"Part-time";"30,2"
"Telelavoro";"32,5"
"CONTRATTO";" "
"A tutele crescenti ";"82,7"
"A tempo determinato";"34,1"
"Stage";"18,1"
"Apprendistato";"19,7"
"Somministrazione di lavoro (ex interinale)";"9,9"
"Autonomo/in conto proprio";"27,6"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"67,4"
"Provincia degli studi";"69,5"
"Regione degli studi";"61,3"
"Italia settentrionale";"56,7"
"Italia centrale";"34,9"
"Italia meridionale";"23,4"
"Stato europeo";"45,0"
"Stato extraeuropeo";"31,2"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"47,7"
"Sì, anche frequenti (senza cambi di residenza)";"31,1"
"Sì, ma solo in numero limitato";"17,2"
"Non disponibili a trasferte";"2,5"
