"PROFILO DEI LAUREATI"
"Sì, allo stesso corso dell'Ateneo";"77,4"
"Sì, ma ad un altro corso dell'Ateneo";"8,1"
"Sì, allo stesso corso ma in un altro Ateneo";"9,3"
"Sì, ma ad un altro corso e in un altro Ateneo";"3,7"
"Non si iscriverebbero più all'università";"1,3"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"67,1"
"Inglese parlato";"61,7"
"Francese scritto";"3,3"
"Francese parlato";"3,4"
"Spagnolo scritto";"4,2"
"Spagnolo parlato";"4,6"
"Tedesco scritto";"0,9"
"Tedesco parlato";"0,9"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"91,1"
"Word processor";"79,7"
"Fogli elettronici";"73,3"
"Strumenti di presentazione";"71,2"
"Sistemi operativi";"75,7"
"Linguaggi di programmazione";"40,5"
"Data base";"21,9"
"Realizzazione siti web";"16,8"
"Reti di trasmissione dati";"20,3"
"Disegno e progettazione assistita";"32,8"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"63,0"
"Laurea di primo livello";"0,2"
"Laurea magistrale biennale";"52,5"
"Laurea magistrale a ciclo unico";"0,2"
"Dottorato di ricerca";"5,0"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,1"
"Scuola di specializzazione post-laurea";"0,2"
"Master universitario";"2,1"
"Altro tipo di master o corso di perfezionamento";"1,0"
"Tirocinio, praticantato";"0,4"
"Attività sostenuta da borsa o assegno di studio";"0,4"
"Altre attività di qualificazione professionale";"0,8"
"Non intendono proseguire";"36,4"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"81,0"
"Possibilità di carriera";"76,7"
"Possibilità di guadagno";"67,9"
"Stabilità/sicurezza del posto di lavoro";"67,1"
"Rispondenza a interessi culturali";"31,3"
"Coerenza con gli studi";"44,9"
"Utilità sociale del lavoro";"31,5"
"Prestigio ricevuto dal lavoro";"34,4"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"49,1"
"Indipendenza o autonomia";"50,6"
"Flessibilità dell’orario di lavoro";"29,4"
"Rapporti con i colleghi sul luogo di lavoro";"54,1"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"37,4"
"Tempo libero";"31,3"
"Opportunità di contatti con l'estero";"45,3"
"Possibilità di utilizzare al meglio le competenze acquisite";"55,8"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"39,9"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"63,8"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"88,7"
"Part-time";"20,3"
"Telelavoro";"34,3"
"CONTRATTO";" "
"A tutele crescenti ";"84,9"
"A tempo determinato";"26,9"
"Stage";"13,1"
"Apprendistato";"14,8"
"Somministrazione di lavoro (ex interinale)";"8,7"
"Autonomo/in conto proprio";"21,4"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"64,2"
"Provincia degli studi";"69,0"
"Regione degli studi";"60,6"
"Italia settentrionale";"58,7"
"Italia centrale";"38,7"
"Italia meridionale";"27,0"
"Stato europeo";"51,6"
"Stato extraeuropeo";"35,8"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"50,1"
"Sì, anche frequenti (senza cambi di residenza)";"33,2"
"Sì, ma solo in numero limitato";"14,6"
"Non disponibili a trasferte";"0,9"
