"PROFILO DEI LAUREATI"
"Non li hanno utilizzati in quanto non presenti";"9,6"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)";" "
"Adeguati";"40,6"
"Inadeguati";"59,4"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)";" "
"Sempre o quasi sempre";"34,3"
"Per più della metà degli esami";"48,4"
"Per meno della metà degli esami";"14,5"
"Mai o quasi mai";"2,5"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)";" "
"Decisamente sì";"33,8"
"Più sì che no";"42,0"
"Più no che sì";"18,7"
"Decisamente no";"5,1"
"Si iscriverebbero di nuovo all'università? (%) ";" "
"Sì, allo stesso corso dell'Ateneo";"68,6"
"Sì, ma ad un altro corso dell'Ateneo";"9,5"
"Sì, allo stesso corso ma in un altro Ateneo";"12,4"
"Sì, ma ad un altro corso e in un altro Ateneo";"6,5"
"Non si iscriverebbero più all'università";"2,6"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"";""
"Lingue straniere: conoscenza “almeno B2” (%) ";" "
"Inglese scritto";"48,1"
"Inglese parlato";"45,2"
"Francese scritto";"4,5"
"Francese parlato";"4,7"
"Spagnolo scritto";"7,2"
"Spagnolo parlato";"8,1"
"Tedesco scritto";"0,9"
"Tedesco parlato";"0,9"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) ";" "
"Navigazione in Internet e comunicazione in rete";"92,1"
"Word processor";"83,6"
"Fogli elettronici";"77,8"
"Strumenti di presentazione";"76,2"
"Sistemi operativi";"79,8"
"Linguaggi di programmazione";"9,5"
"Data base";"8,4"
"Realizzazione siti web";"6,6"
"Reti di trasmissione dati";"7,6"
"Disegno e progettazione assistita";"87,7"
"9. PROSPETTIVE DI STUDIO"
"";""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)";"52,1"
"Laurea di primo livello";"0,4"
"Laurea magistrale biennale";"31,4"
"Laurea magistrale a ciclo unico";"0,1"
"Dottorato di ricerca";"5,5"
"Diploma accademico (Alta Formazione Artistica e Musicale) ";"0,1"
"Scuola di specializzazione post-laurea";"0,8"
"Master universitario";"6,4"
"Altro tipo di master o corso di perfezionamento";"2,5"
"Tirocinio, praticantato";"2,1"
"Attività sostenuta da borsa o assegno di studio";"0,5"
"Altre attività di qualificazione professionale";"2,1"
"Non intendono proseguire";"47,2"
"10. PROSPETTIVE DI LAVORO"
"";""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)";" "
"Acquisizione di professionalità";"81,9"
"Possibilità di carriera";"72,3"
"Possibilità di guadagno";"68,1"
"Stabilità/sicurezza del posto di lavoro";"71,0"
"Rispondenza a interessi culturali";"44,0"
"Coerenza con gli studi";"49,1"
"Utilità sociale del lavoro";"40,5"
"Prestigio ricevuto dal lavoro";"37,6"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali";"50,1"
"Indipendenza o autonomia";"58,4"
"Flessibilità dell’orario di lavoro";"34,0"
"Rapporti con i colleghi sul luogo di lavoro";"55,6"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)";"41,9"
"Tempo libero";"36,8"
"Opportunità di contatti con l'estero";"43,1"
"Possibilità di utilizzare al meglio le competenze acquisite";"61,5"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)";" "
"Pubblico";"53,4"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)";"60,6"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)";" "
"ORARIO/MODALITA' LAVORATIVA";" "
"Tempo pieno";"86,1"
"Part-time";"33,2"
"Telelavoro";"35,0"
"CONTRATTO";" "
"A tutele crescenti ";"82,3"
"A tempo determinato";"33,0"
"Stage";"15,9"
"Apprendistato";"16,7"
"Somministrazione di lavoro (ex interinale)";"11,4"
"Autonomo/in conto proprio";"34,5"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)";" "
"Provincia di residenza";"68,0"
"Provincia degli studi";"69,5"
"Regione degli studi";"62,4"
"Italia settentrionale";"55,4"
"Italia centrale";"42,1"
"Italia meridionale";"31,3"
"Stato europeo";"49,0"
"Stato extraeuropeo";"35,7"
"Disponibilità ad effettuare trasferte di lavoro (%)";" "
"Sì, anche con trasferimenti di residenza";"51,9"
"Sì, anche frequenti (senza cambi di residenza)";"30,9"
"Sì, ma solo in numero limitato";"14,3"
"Non disponibili a trasferte";"1,4"
