"1. Popolazione analizzata"
"Diffusione del part-time (%)";"20,0"
"Numero di ore settimanali di lavoro (medie) ";"37,0"
"6. Caratteristiche dell'azienda"
"";""
"Settore di attività (%)";" "
"Pubblico";"16,0"
"Privato";"84,0"
"Non profit";"-"
"Ramo di attività economica (%)";" "
"Agricoltura";"-"
"Metalmeccanica e meccanica di precisione";"-"
"Edilizia ";"-"
"Chimica/Energia ";"-"
"Altra industria manifatturiera ";"16,0"
"Totale industria";"16,0"
"Commercio ";"12,0"
"Credito, assicurazioni";"-"
"Trasporti, pubblicità, comunicazioni ";"4,0"
"Consulenze varie ";"8,0"
"Informatica";"40,0"
"Altri servizi alle imprese";"-"
"Pubblica amministrazione, forze armate";"4,0"
"Istruzione e ricerca ";"8,0"
"Sanità";"-"
"Altri servizi ";"8,0"
"Totale servizi";"84,0"
"Area geografica di lavoro (%)";" "
"Nord-Ovest";"4,0"
"Nord-Est";"88,0"
"Centro";"8,0"
"Sud";"-"
"Isole";"-"
"Estero";"-"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro) ";" "
"Uomini";"1320"
"Donne";"1376"
"Totale";"1324"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"42,9"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";" "
"Dal punto di vista economico";"-"
"Nella posizione lavorativa";"33,3"
"Nelle mansioni svolte";"-"
"Nelle competenze professionali";"66,7"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";" "
"In misura elevata";"48,0"
"In misura ridotta";"36,0"
"Per niente";"16,0"
"Adeguatezza della formazione professionale acquisita all'università (%)";" "
"Molto adeguata";"56,0"
"Poco adeguata";"36,0"
"Per niente adeguata";"8,0"
"Richiesta della laurea per l'attività lavorativa (%)";" "
"Richiesta per legge";"-"
"Non richiesta ma necessaria";"36,0"
"Non richiesta ma utile";"44,0"
"Non richiesta né utile";"20,0"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%) ";" "
"Molto efficace/Efficace";"47,8"
"Abbastanza efficace";"34,8"
"Poco/Per nulla efficace";"17,4"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,4"
"Occupati che cercano lavoro (%)";"28,0"
"10. Ricerca del lavoro"
"";""
"Numero di non occupati che cercano lavoro";"1"
"Non occupati che cercano: ultima iniziativa per cercare lavoro (%)";" "
"Ultimi 15 giorni";"100,0"
"15-30 giorni fa";"-"
"1-6 mesi fa";"-"
"Oltre 6 mesi fa";"-"
"Numero di non occupati che non cercano lavoro";"15"
"Non occupati che non cercano: motivo della non ricerca (%)";" "
"Studio";"93,3"
"In attesa di chiamata dal datore di lavoro ";"-"
"Motivi personali";"-"
"Mancanza di opportunità lavorative";"6,7"
"Altro motivo";"-"
