"1. Popolazione analizzata"
"Assegno di ricerca";"0,2"
"Parasubordinato ";"1,0"
"Altro autonomo ";"2,1"
"Senza contratto";"1,5"
"Diffusione del part-time (%)";"14,5"
"Numero di ore settimanali di lavoro (medie) ";"38,1"
"6. Caratteristiche dell'azienda"
"";""
"Settore di attività (%)";" "
"Pubblico";"4,5"
"Privato";"94,6"
"Non profit";"0,6"
"Ramo di attività economica (%)";" "
"Agricoltura";"0,2"
"Metalmeccanica e meccanica di precisione";"3,4"
"Edilizia ";"0,7"
"Chimica/Energia ";"1,2"
"Altra industria manifatturiera ";"3,6"
"Totale industria";"8,8"
"Commercio ";"4,7"
"Credito, assicurazioni";"3,2"
"Trasporti, pubblicità, comunicazioni ";"3,1"
"Consulenze varie ";"7,6"
"Informatica";"62,1"
"Altri servizi alle imprese";"3,1"
"Pubblica amministrazione, forze armate";"1,8"
"Istruzione e ricerca ";"2,1"
"Sanità";"0,4"
"Altri servizi ";"2,4"
"Totale servizi";"90,7"
"Area geografica di lavoro (%)";" "
"Nord-Ovest";"34,2"
"Nord-Est";"24,5"
"Centro";"13,2"
"Sud";"21,7"
"Isole";"3,6"
"Estero";"2,4"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro) ";" "
"Uomini";"1341"
"Donne";"1223"
"Totale";"1326"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"51,0"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";" "
"Dal punto di vista economico";"16,4"
"Nella posizione lavorativa";"31,0"
"Nelle mansioni svolte";"5,8"
"Nelle competenze professionali";"46,8"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";" "
"In misura elevata";"60,9"
"In misura ridotta";"33,1"
"Per niente";"6,0"
"Adeguatezza della formazione professionale acquisita all'università (%)";" "
"Molto adeguata";"61,7"
"Poco adeguata";"32,6"
"Per niente adeguata";"5,5"
"Richiesta della laurea per l'attività lavorativa (%)";" "
"Richiesta per legge";"12,7"
"Non richiesta ma necessaria";"36,2"
"Non richiesta ma utile";"45,3"
"Non richiesta né utile";"5,8"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%) ";" "
"Molto efficace/Efficace";"63,9"
"Abbastanza efficace";"29,4"
"Poco/Per nulla efficace";"6,8"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,9"
"Occupati che cercano lavoro (%)";"12,6"
"10. Ricerca del lavoro"
"";""
"Numero di non occupati che cercano lavoro";"160"
"Non occupati che cercano: ultima iniziativa per cercare lavoro (%)";" "
"Ultimi 15 giorni";"53,8"
"15-30 giorni fa";"20,6"
"1-6 mesi fa";"21,3"
"Oltre 6 mesi fa";"4,4"
"Numero di non occupati che non cercano lavoro";"1002"
"Non occupati che non cercano: motivo della non ricerca (%)";" "
"Studio";"94,8"
"In attesa di chiamata dal datore di lavoro ";"2,4"
"Motivi personali";"1,1"
"Mancanza di opportunità lavorative";"0,7"
"Altro motivo";"0,6"
