"1. Popolazione analizzata"
"Tempo dall'inizio della ricerca al reperimento del primo lavoro";"1,2"
"Tempo dalla laurea al reperimento del primo lavoro";"2,0"
"5. Caratteristiche dell'attuale lavoro"
"";""
"Professione svolta (%) ";" "
"Imprenditori, legislatori e alta dirigenza";"-"
"Professioni intellettuali, scientifiche e di elevata specializzazione";"52,4"
"Professioni tecniche";"47,6"
"Professioni esecutive nel lavoro d'ufficio";"-"
"Altre professioni ";"-"
"Tipologia dell'attività lavorativa (%)";" "
"Autonomo ";"4,8"
"Tempo indeterminato ";"31,0"
"Contratti formativi ";"40,5"
"Non standard ";"19,0"
"Assegno di ricerca";"-"
"Parasubordinato ";"2,4"
"Altro autonomo ";"2,4"
"Senza contratto";"-"
"Diffusione del part-time (%)";"11,9"
"Numero di ore settimanali di lavoro (medie) ";"39,6"
"6. Caratteristiche dell'azienda"
"";""
"Settore di attività (%)";" "
"Pubblico";"4,8"
"Privato";"95,2"
"Non profit";"-"
"Ramo di attività economica (%)";" "
"Agricoltura";"-"
"Metalmeccanica e meccanica di precisione";"-"
"Edilizia ";"-"
"Chimica/Energia ";"-"
"Altra industria manifatturiera ";"-"
"Totale industria";"-"
"Commercio ";"2,4"
"Credito, assicurazioni";"-"
"Trasporti, pubblicità, comunicazioni ";"2,4"
"Consulenze varie ";"9,5"
"Informatica";"76,2"
"Altri servizi alle imprese";"4,8"
"Pubblica amministrazione, forze armate";"2,4"
"Istruzione e ricerca ";"2,4"
"Sanità";"-"
"Altri servizi ";"-"
"Totale servizi";"100,0"
"Area geografica di lavoro (%)";" "
"Nord-Ovest";"-"
"Nord-Est";"2,4"
"Centro";"92,9"
"Sud";"-"
"Isole";"-"
"Estero";"4,8"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro) ";" "
"Uomini";"1398"
"Donne";"1226"
"Totale";"1376"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"62,5"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";" "
"Dal punto di vista economico";"-"
"Nella posizione lavorativa";"30,0"
"Nelle mansioni svolte";"-"
"Nelle competenze professionali";"70,0"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";" "
"In misura elevata";"57,1"
"In misura ridotta";"42,9"
"Per niente";"-"
"Adeguatezza della formazione professionale acquisita all'università (%)";" "
"Molto adeguata";"64,3"
"Poco adeguata";"33,3"
"Per niente adeguata";"2,4"
"Richiesta della laurea per l'attività lavorativa (%)";" "
"Richiesta per legge";"9,5"
"Non richiesta ma necessaria";"45,2"
"Non richiesta ma utile";"45,2"
"Non richiesta né utile";"-"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%) ";" "
"Molto efficace/Efficace";"57,1"
"Abbastanza efficace";"42,9"
"Poco/Per nulla efficace";"-"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,7"
"Occupati che cercano lavoro (%)";"16,7"
"10. Ricerca del lavoro"
"";""
"Numero di non occupati che cercano lavoro";"4"
"Non occupati che cercano: ultima iniziativa per cercare lavoro (%)";" "
"Ultimi 15 giorni";"50,0"
"15-30 giorni fa";"50,0"
"1-6 mesi fa";"-"
"Oltre 6 mesi fa";"-"
"Numero di non occupati che non cercano lavoro";"40"
"Non occupati che non cercano: motivo della non ricerca (%)";" "
"Studio";"95,0"
"In attesa di chiamata dal datore di lavoro ";"-"
"Motivi personali";"-"
"Mancanza di opportunità lavorative";"2,5"
"Altro motivo";"-"
